,market_date,company_symbol,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,is_volatile
17055,2015-03-06,INTC,0,0,0,1,0,0,0,0,neutral,1
17056,2015-03-09,CSX,2,0,1,2,0,1,1,0,negative,0
17057,2015-03-09,VIAB,2,1,0,1,1,0,1,1,negative,0
17058,2015-03-09,HRS,2,2,0,0,1,2,0,2,positive,0
17059,2015-03-09,TWTR,1,1,0,1,0,0,1,2,positive,0
17060,2015-03-09,NBL,0,0,1,2,1,0,0,3,positive,0
17061,2015-03-09,AIG,12,35,9,21,31,18,16,58,positive,0
17062,2015-03-09,BAX,1,0,0,1,1,1,1,0,negative,0
17063,2015-03-09,NKE,0,1,0,0,1,1,0,1,neutral,0
17064,2015-03-09,PFG,9,32,8,18,28,15,14,52,positive,0
17065,2015-03-09,GS,1,4,0,1,1,0,0,1,positive,0
17066,2015-03-09,DISCK,0,0,0,0,1,0,0,0,positive,0
17067,2015-03-09,DUK,2,2,1,2,1,0,1,3,neutral,0
17068,2015-03-09,NDAQ,3,3,3,3,1,2,2,3,positive,0
17069,2015-03-09,T,1,1,0,0,1,1,0,1,neutral,0
17070,2015-03-09,AAPL,1,2,1,1,3,2,1,3,positive,0
17071,2015-03-09,HES,1,0,1,1,0,1,0,1,neutral,0
17072,2015-03-09,ETFC,1,1,0,2,1,0,2,4,neutral,0
17073,2015-03-09,RCL,0,1,0,0,0,0,0,0,neutral,0
17074,2015-03-09,MCD,0,1,0,0,0,0,0,0,neutral,0
17075,2015-03-09,FB,0,0,0,1,0,1,0,1,neutral,0
17076,2015-03-10,PNC,0,1,0,1,0,0,0,0,negative,1
17077,2015-03-10,SPG,1,1,1,1,1,0,1,1,neutral,0
17078,2015-03-10,MAC,1,1,1,1,1,0,1,1,neutral,0
17079,2015-03-10,HRS,2,2,0,0,2,2,2,2,neutral,1
17080,2015-03-10,TWTR,0,2,0,1,0,1,0,1,positive,1
17081,2015-03-10,ORCL,1,2,0,1,1,0,0,2,neutral,1
17082,2015-03-10,CFG,0,0,0,0,0,0,0,0,neutral,0
17083,2015-03-10,AIG,0,2,0,0,0,0,0,3,positive,1
17084,2015-03-10,XOM,3,2,1,2,2,1,1,3,negative,0
17085,2015-03-10,GM,0,0,0,0,0,0,0,1,neutral,0
17086,2015-03-10,PRU,2,0,0,1,1,1,1,2,positive,1
17087,2015-03-10,DAL,0,0,0,0,0,0,0,1,neutral,1
17088,2015-03-10,NDAQ,3,3,3,2,2,3,2,0,negative,1
17089,2015-03-10,AAPL,2,7,1,2,4,2,1,7,positive,1
17090,2015-03-10,ETFC,0,0,0,0,0,0,0,1,neutral,0
17091,2015-03-10,EFX,0,1,0,0,2,0,1,4,positive,0
17092,2015-03-10,MCD,1,0,1,1,0,0,0,0,positive,1
17093,2015-03-11,VRSK,0,0,0,0,0,0,0,2,positive,1
17094,2015-03-11,PG,0,0,0,0,0,0,0,0,positive,0
17095,2015-03-11,FLR,2,1,0,1,1,1,1,2,negative,0
17096,2015-03-11,HRS,0,4,0,0,3,0,0,3,positive,0
17097,2015-03-11,COST,1,1,0,1,2,1,1,1,neutral,0
17098,2015-03-11,NBL,1,2,1,1,1,1,2,2,positive,0
17099,2015-03-11,MSFT,1,2,1,1,1,1,2,2,positive,0
17100,2015-03-11,TGT,1,0,1,1,0,1,0,0,neutral,0
17101,2015-03-11,AIG,3,6,1,6,7,4,1,10,positive,0
17102,2015-03-11,MCK,0,2,1,0,2,0,2,3,positive,0
17103,2015-03-11,XOM,3,2,1,1,2,3,1,3,positive,0
17104,2015-03-11,EXPE,1,1,0,1,2,1,1,1,neutral,0
17105,2015-03-11,DUK,0,0,0,0,0,0,0,1,positive,0
17106,2015-03-11,NDAQ,0,0,0,0,1,0,0,1,positive,0
17107,2015-03-11,C,1,2,0,1,1,1,0,1,negative,1
17108,2015-03-11,AAPL,0,1,0,1,0,0,0,1,positive,1
17109,2015-03-11,ETFC,2,2,0,1,3,1,2,1,neutral,0
17110,2015-03-11,PEP,1,1,2,2,1,0,0,1,positive,1
17111,2015-03-12,MS,2,0,1,1,0,1,1,2,neutral,1
17112,2015-03-12,MSFT,2,0,0,1,0,0,0,1,negative,1
17113,2015-03-12,CFG,2,1,1,2,1,2,1,1,negative,0
17114,2015-03-12,AIG,1,2,1,1,1,0,1,7,positive,0
17115,2015-03-12,GS,4,1,1,3,1,4,2,4,positive,1
17116,2015-03-12,BAC,2,0,1,1,0,1,1,2,neutral,0
17117,2015-03-12,NDAQ,2,0,1,0,0,1,0,0,negative,0
17118,2015-03-12,C,2,0,1,1,0,1,1,2,neutral,1
17119,2015-03-12,NFLX,0,0,0,0,0,0,1,1,negative,0
17120,2015-03-12,AAPL,0,1,0,0,0,0,0,1,negative,1
17121,2015-03-12,ETFC,2,2,2,2,1,2,2,1,negative,0
17122,2015-03-12,FB,4,4,4,5,3,4,4,4,negative,0
17123,2015-03-13,HAS,0,1,0,0,1,0,2,2,positive,1
17124,2015-03-13,HRS,0,1,0,2,0,0,2,1,positive,0
17125,2015-03-13,TWTR,0,0,0,0,0,0,0,1,positive,0
17126,2015-03-13,MS,3,0,2,2,1,2,1,3,neutral,0
17127,2015-03-13,MSFT,2,2,1,0,1,1,0,2,negative,0
17128,2015-03-13,CFG,1,4,0,3,2,0,1,3,neutral,1
17129,2015-03-13,AIG,3,3,1,5,5,2,2,8,positive,0
17130,2015-03-13,MAT,0,1,0,0,1,0,2,2,positive,1
17131,2015-03-13,GS,3,0,2,2,1,2,1,3,neutral,0
17132,2015-03-13,NDAQ,1,3,0,1,2,0,1,1,positive,0
17133,2015-03-13,C,1,1,0,1,1,2,0,2,negative,0
17134,2015-03-13,NFLX,0,0,0,0,0,1,0,0,negative,0
17135,2015-03-13,AAPL,0,0,0,0,0,0,0,1,positive,0
17136,2015-03-13,INTC,2,2,1,0,1,1,0,2,negative,0
17137,2015-03-16,TWTR,0,1,0,0,1,0,1,1,neutral,0
17138,2015-03-16,BK,1,0,0,2,0,0,1,1,negative,0
17139,2015-03-16,NBL,0,0,0,1,0,0,1,1,negative,1
17140,2015-03-16,CFG,2,3,2,3,0,1,2,3,positive,1
17141,2015-03-16,AIG,5,7,3,5,4,4,5,9,positive,0
17142,2015-03-16,GLW,1,2,1,2,2,0,2,3,negative,1
17143,2015-03-16,HIG,0,0,1,1,0,0,1,2,negative,0
17144,2015-03-16,D,1,1,0,0,1,1,0,1,positive,1
17145,2015-03-16,AGN,1,1,1,1,1,0,1,1,neutral,1
17146,2015-03-16,GM,0,1,0,1,0,0,0,0,neutral,0
17147,2015-03-16,AMGN,2,3,1,2,3,3,4,2,neutral,1
17148,2015-03-16,CCL,0,0,0,0,0,0,0,0,positive,1
17149,2015-03-16,GS,0,1,1,2,0,1,1,2,negative,0
17150,2015-03-16,REGN,2,3,1,2,3,3,4,2,neutral,1
17151,2015-03-16,UNH,0,0,0,0,0,0,0,2,positive,1
17152,2015-03-16,EQT,0,1,1,2,0,1,1,2,negative,0
17153,2015-03-16,DUK,2,9,4,6,7,6,6,5,negative,1
17154,2015-03-16,DOV,1,1,2,1,1,1,0,1,neutral,0
17155,2015-03-16,NDAQ,1,1,0,1,0,0,1,0,positive,0
17156,2015-03-16,C,1,0,0,2,0,1,0,0,negative,0
17157,2015-03-16,RF,3,0,3,2,1,1,1,1,negative,0
17158,2015-03-16,NFLX,1,1,1,2,2,1,2,2,positive,1
17159,2015-03-16,ETFC,1,5,0,1,4,2,1,3,positive,0
17160,2015-03-16,CINF,0,0,1,0,0,0,0,0,negative,0
17161,2015-03-16,FB,1,0,2,3,0,3,0,1,negative,0
17162,2015-03-17,AAL,1,0,0,1,0,0,0,0,neutral,1
17163,2015-03-17,TWTR,1,1,1,1,0,1,1,1,neutral,0
17164,2015-03-17,UAA,0,1,0,0,1,1,1,1,positive,0
17165,2015-03-17,CFG,0,1,0,2,1,2,1,2,negative,0
17166,2015-03-17,AIG,5,3,2,6,1,3,0,3,negative,0
17167,2015-03-17,XOM,2,1,3,2,1,2,1,2,negative,0
17168,2015-03-17,GM,2,1,0,1,1,2,0,1,neutral,0
17169,2015-03-17,NKE,0,1,0,0,1,1,1,1,positive,0
17170,2015-03-17,IBM,0,0,0,0,0,0,0,1,positive,0
17171,2015-03-17,GE,0,0,0,1,0,0,0,2,positive,0
17172,2015-03-17,DUK,0,0,0,0,1,0,0,0,positive,0
17173,2015-03-17,EBAY,0,2,0,1,1,0,1,1,positive,0
17174,2015-03-17,DAL,1,0,0,1,0,0,0,0,neutral,0
17175,2015-03-17,NDAQ,1,1,1,1,1,0,1,0,positive,0
17176,2015-03-17,AAPL,3,4,1,2,2,2,0,4,neutral,1
17177,2015-03-17,ETFC,4,3,2,5,3,2,2,2,negative,0
17178,2015-03-17,MCD,2,2,0,2,2,2,2,3,positive,1
17179,2015-03-18,SPG,1,1,1,1,1,1,1,1,neutral,1
17180,2015-03-18,PG,0,0,0,0,0,0,0,1,positive,1
17181,2015-03-18,AAL,3,5,1,3,3,1,1,3,positive,0
17182,2015-03-18,MAC,1,1,1,1,1,1,1,1,neutral,0
17183,2015-03-18,TWTR,3,1,1,2,1,1,1,2,negative,0
17184,2015-03-18,ORCL,0,1,0,0,1,0,0,1,positive,1
17185,2015-03-18,AIG,6,9,2,10,6,4,4,10,positive,0
17186,2015-03-18,XOM,0,3,0,2,1,0,0,2,positive,1
17187,2015-03-18,GM,1,2,0,2,1,1,0,2,positive,0
17188,2015-03-18,M,0,3,0,2,1,0,0,2,positive,0
17189,2015-03-18,GE,0,1,0,1,0,1,0,1,neutral,0
17190,2015-03-18,DISH,2,1,1,2,1,1,1,2,negative,0
17191,2015-03-18,DAL,3,5,1,3,3,1,1,3,positive,0
17192,2015-03-18,NDAQ,1,0,1,0,1,1,0,2,positive,1
17193,2015-03-18,AXP,0,3,0,2,1,0,0,2,positive,0
17194,2015-03-18,C,1,0,0,1,1,1,0,2,neutral,0
17195,2015-03-18,T,0,3,0,2,1,0,0,2,positive,1
17196,2015-03-18,NFLX,1,0,1,1,0,0,1,0,negative,0
17197,2015-03-18,AAPL,2,1,1,2,1,1,1,2,negative,0
17198,2015-03-18,ETFC,3,5,1,3,3,1,1,3,positive,0
17199,2015-03-18,SBUX,0,1,0,0,1,0,1,1,positive,0
17200,2015-03-18,FB,2,6,1,3,3,2,1,5,positive,0
17201,2015-03-19,WMT,1,2,1,1,2,1,1,2,neutral,1
17202,2015-03-19,SPG,0,0,1,0,0,1,0,0,negative,0
17203,2015-03-19,MAC,0,0,1,0,0,1,0,0,negative,0
17204,2015-03-19,ED,2,2,1,2,0,2,1,1,negative,1
17205,2015-03-19,TWTR,2,1,2,1,3,0,0,5,positive,0
17206,2015-03-19,MGM,0,0,0,0,0,0,0,1,positive,0
17207,2015-03-19,TGT,1,2,1,1,2,1,1,2,neutral,0
17208,2015-03-19,AIG,2,3,2,3,3,3,2,4,negative,0
17209,2015-03-19,EIX,2,2,1,2,0,2,1,1,negative,0
17210,2015-03-19,GM,1,2,1,0,2,2,2,3,negative,0
17211,2015-03-19,BLK,1,1,1,1,1,0,0,3,negative,1
17212,2015-03-19,DISCK,0,0,0,0,0,0,0,0,neutral,0
17213,2015-03-19,DISH,0,2,0,1,0,0,1,1,positive,0
17214,2015-03-19,NDAQ,2,2,1,3,0,1,0,1,neutral,1
17215,2015-03-19,ETFC,2,6,0,5,5,2,1,5,positive,0
17216,2015-03-19,SBUX,3,0,1,2,1,1,2,2,negative,1
17217,2015-03-19,FB,3,2,1,1,3,2,0,6,positive,0
17218,2015-03-20,TWTR,1,1,1,1,1,0,1,0,negative,0
17219,2015-03-20,FDX,2,2,0,1,3,2,2,4,positive,0
17220,2015-03-20,BK,1,2,0,2,1,2,0,5,negative,0
17221,2015-03-20,TGT,0,2,0,0,1,0,0,3,positive,0
17222,2015-03-20,AIG,1,3,0,1,4,0,2,7,positive,0
17223,2015-03-20,XOM,0,1,0,0,1,0,1,2,positive,0
17224,2015-03-20,AMGN,1,0,1,1,0,2,0,0,negative,0
17225,2015-03-20,NKE,0,1,0,0,1,0,0,0,positive,1
17226,2015-03-20,BAC,1,1,0,0,2,2,2,3,negative,0
17227,2015-03-20,RF,0,0,0,1,0,1,0,0,negative,0
17228,2015-03-20,NFLX,1,1,2,2,0,1,2,2,negative,0
17229,2015-03-20,AAPL,2,2,0,1,3,2,2,4,positive,0
17230,2015-03-20,ETFC,3,3,3,4,2,1,2,8,neutral,0
17231,2015-03-20,CINF,0,0,0,0,0,0,0,0,neutral,1
17232,2015-03-20,PEP,2,4,0,1,4,2,2,7,positive,1
17233,2015-03-20,SBUX,2,2,0,1,3,2,2,4,positive,0
17234,2015-03-20,FB,2,0,2,2,0,1,1,1,negative,0
17235,2015-03-23,WMT,1,1,0,2,1,3,1,1,negative,0
17236,2015-03-23,SPG,0,1,0,1,1,0,1,1,neutral,0
17237,2015-03-23,TROW,1,4,1,2,3,2,2,6,positive,0
17238,2015-03-23,BIIB,0,1,0,0,0,1,0,1,neutral,1
17239,2015-03-23,MAC,0,1,0,1,1,0,1,1,neutral,1
17240,2015-03-23,HRS,2,1,1,1,1,2,0,2,negative,0
17241,2015-03-23,PFE,0,1,0,0,0,1,0,1,neutral,1
17242,2015-03-23,TWTR,1,0,0,0,0,0,0,0,neutral,0
17243,2015-03-23,MAR,0,1,0,0,1,0,0,1,positive,0
17244,2015-03-23,CFG,0,1,1,2,1,1,0,1,neutral,0
17245,2015-03-23,AIG,8,8,4,5,6,6,4,9,negative,0
17246,2015-03-23,HIG,0,1,0,0,1,2,0,1,negative,0
17247,2015-03-23,CCL,0,1,0,0,1,0,0,0,neutral,1
17248,2015-03-23,JNJ,0,1,0,0,0,1,0,1,neutral,0
17249,2015-03-23,BLK,1,4,1,2,3,2,2,6,positive,0
17250,2015-03-23,LLY,0,1,0,0,0,1,0,1,neutral,0
17251,2015-03-23,DUK,0,6,1,3,4,3,0,8,positive,0
17252,2015-03-23,HLT,0,1,0,0,1,0,0,1,positive,0
17253,2015-03-23,NDAQ,0,1,1,1,2,1,0,1,positive,0
17254,2015-03-23,C,2,7,1,1,7,4,2,6,positive,0
17255,2015-03-23,NFLX,0,0,0,0,0,0,0,0,positive,0
17256,2015-03-23,AAPL,1,1,1,2,2,1,1,4,positive,0
17257,2015-03-23,PGR,0,1,0,1,0,0,0,0,neutral,0
17258,2015-03-23,ETFC,4,3,2,4,1,1,1,5,neutral,0
17259,2015-03-23,RCL,0,1,0,0,1,0,0,0,neutral,0
17260,2015-03-23,CINF,4,1,0,3,0,1,0,2,negative,0
17261,2015-03-23,SBUX,1,4,2,3,2,3,1,5,positive,0
17262,2015-03-23,FB,2,0,1,1,0,0,0,2,neutral,0
17263,2015-03-23,INTC,0,0,0,0,0,0,0,0,negative,0
17264,2015-03-24,AAL,2,0,4,4,0,4,0,0,negative,0
17265,2015-03-24,LUV,2,0,4,4,0,4,0,0,negative,0
17266,2015-03-24,CFG,1,3,1,3,3,1,3,4,neutral,1
17267,2015-03-24,AIG,3,3,4,5,3,6,0,6,positive,0
17268,2015-03-24,DUK,0,1,0,1,1,0,2,1,neutral,1
17269,2015-03-24,DAL,2,0,4,4,0,4,0,0,negative,0
17270,2015-03-24,NDAQ,2,0,2,2,0,1,1,1,positive,0
17271,2015-03-24,AAPL,0,0,0,1,0,0,0,1,positive,0
17272,2015-03-24,PGR,1,2,0,0,2,0,2,2,positive,1
17273,2015-03-24,WAT,2,1,0,2,1,1,0,2,positive,0
17274,2015-03-24,CINF,2,1,1,1,1,1,1,1,neutral,0
17275,2015-03-24,FB,1,3,0,1,3,1,1,3,positive,0
17276,2015-03-25,WMT,0,0,0,1,0,0,0,0,positive,1
17277,2015-03-25,TWTR,2,3,1,4,2,2,0,5,positive,1
17278,2015-03-25,MS,1,4,1,2,5,1,3,4,positive,1
17279,2015-03-25,AIG,2,2,0,3,1,0,0,2,positive,0
17280,2015-03-25,GS,0,2,0,1,2,0,1,2,positive,1
17281,2015-03-25,NDAQ,0,0,0,1,1,1,1,1,positive,1
17282,2015-03-25,NFLX,0,0,0,0,0,0,0,0,neutral,1
17283,2015-03-25,ETFC,1,1,1,1,3,2,0,3,neutral,0
17284,2015-03-25,MCD,1,1,0,1,1,0,1,1,neutral,1
17285,2015-03-25,SBUX,1,0,1,1,1,1,0,0,neutral,1
17286,2015-03-26,F,0,0,0,0,0,0,0,0,neutral,0
17287,2015-03-26,UPS,2,2,2,3,1,2,1,3,positive,0
17288,2015-03-26,HRS,1,1,0,1,0,1,1,1,negative,1
17289,2015-03-26,TWTR,3,0,2,4,1,2,1,1,positive,0
17290,2015-03-26,BK,0,1,0,1,1,1,1,4,positive,0
17291,2015-03-26,MSFT,0,1,1,1,0,2,1,0,negative,0
17292,2015-03-26,AIG,2,2,2,3,0,2,0,3,negative,0
17293,2015-03-26,D,1,1,1,2,1,2,0,2,negative,0
17294,2015-03-26,AMGN,0,1,0,0,0,0,0,0,neutral,0
17295,2015-03-26,V,1,0,1,2,0,0,0,2,negative,0
17296,2015-03-26,MA,1,0,1,2,0,0,0,2,negative,0
17297,2015-03-26,NDAQ,2,3,2,2,1,2,4,4,positive,0
17298,2015-03-26,AXP,1,0,1,2,0,0,0,2,negative,1
17299,2015-03-26,C,0,0,0,0,0,0,0,2,positive,0
17300,2015-03-26,AAPL,2,2,0,2,1,2,2,3,positive,0
17301,2015-03-26,ETFC,4,4,3,3,2,3,1,4,negative,0
17302,2015-03-26,FB,0,10,1,2,7,1,2,11,positive,0
17303,2015-03-27,HRS,1,2,0,1,1,0,0,3,positive,1
17304,2015-03-27,TWTR,3,5,2,3,4,1,3,4,positive,0
17305,2015-03-27,CFG,0,0,0,0,0,0,0,0,negative,0
17306,2015-03-27,AIG,4,5,3,7,6,4,4,10,negative,0
17307,2015-03-27,GM,0,1,0,2,0,0,1,2,negative,0
17308,2015-03-27,BAC,2,1,1,2,1,3,0,3,negative,0
17309,2015-03-27,DUK,2,2,2,1,2,3,2,3,positive,0
17310,2015-03-27,PRU,0,2,0,2,0,0,1,2,negative,0
17311,2015-03-27,NDAQ,1,2,1,1,2,0,1,1,positive,0
17312,2015-03-27,C,1,2,0,1,1,0,0,3,positive,0
17313,2015-03-27,ETFC,5,3,2,6,3,2,2,3,neutral,0
17314,2015-03-30,F,0,1,0,0,2,0,1,3,positive,0
17315,2015-03-30,UPS,1,1,1,2,0,1,2,0,negative,0
17316,2015-03-30,HRS,4,2,3,6,4,3,1,6,positive,0
17317,2015-03-30,ED,2,3,1,3,2,1,2,4,positive,1
17318,2015-03-30,TWTR,0,0,0,0,0,0,0,0,neutral,0
17319,2015-03-30,CFG,0,0,0,0,0,0,0,1,positive,0
17320,2015-03-30,AIG,5,8,2,7,8,5,4,5,positive,0
17321,2015-03-30,EIX,2,3,1,3,2,1,2,4,positive,1
17322,2015-03-30,MAT,0,0,0,0,1,0,0,0,negative,0
17323,2015-03-30,CCL,1,3,0,1,2,0,0,4,positive,0
17324,2015-03-30,GS,0,2,0,1,0,1,1,0,negative,0
17325,2015-03-30,GE,1,1,0,0,0,0,0,0,neutral,0
17326,2015-03-30,CVX,0,2,0,1,0,1,1,0,negative,1
17327,2015-03-30,DUK,3,5,2,5,4,2,6,3,neutral,1
17328,2015-03-30,NDAQ,2,2,2,2,3,2,2,3,positive,1
17329,2015-03-30,ETFC,1,1,1,1,0,1,0,1,negative,0
17330,2015-03-30,NRG,0,0,1,1,0,0,0,1,negative,1
17331,2015-03-30,SBUX,0,0,0,1,0,0,0,1,positive,0
17332,2015-03-30,FB,1,3,2,1,3,1,3,4,negative,0
17333,2015-03-30,INTC,0,1,0,0,0,0,0,0,positive,1
17334,2015-03-31,AIG,14,25,8,16,22,17,14,41,positive,0
17335,2015-03-31,BLL,0,2,0,0,2,0,0,2,positive,0
17336,2015-03-31,UNH,0,1,0,0,1,0,1,1,positive,1
17337,2015-03-31,LMT,0,1,0,0,0,0,0,0,positive,0
17338,2015-03-31,IBM,0,3,0,0,2,0,2,4,positive,1
17339,2015-03-31,DUK,1,2,2,1,2,1,2,2,positive,1
17340,2015-03-31,NDAQ,0,1,0,0,1,0,0,1,positive,0
17341,2015-03-31,AIZ,10,18,6,10,17,13,11,33,positive,0
17342,2015-03-31,AAPL,1,3,0,0,1,1,1,2,positive,1
17343,2015-03-31,WAT,0,0,0,0,0,0,0,0,positive,0
17344,2015-03-31,CINF,0,1,1,1,1,0,1,2,neutral,0
17345,2015-03-31,MCD,1,1,0,1,2,1,0,2,positive,0
17346,2015-04-01,ED,3,3,0,4,1,1,1,3,positive,0
17347,2015-04-01,TWTR,1,3,0,1,1,1,0,4,positive,0
17348,2015-04-01,CFG,0,1,1,2,1,1,0,1,neutral,0
17349,2015-04-01,AIG,5,10,3,6,4,4,2,11,positive,0
17350,2015-04-01,EIX,3,3,0,4,1,1,1,3,positive,0
17351,2015-04-01,ADM,2,2,1,2,1,0,1,1,negative,0
17352,2015-04-01,D,2,3,1,1,2,2,3,2,positive,0
17353,2015-04-01,GM,1,3,1,0,2,2,1,2,neutral,1
17354,2015-04-01,DUK,1,2,0,3,0,3,1,2,neutral,0
17355,2015-04-01,NDAQ,1,0,1,1,0,1,1,0,neutral,0
17356,2015-04-01,AAPL,2,8,1,4,2,1,0,5,positive,0
17357,2015-04-01,PGR,1,2,0,0,2,0,2,2,neutral,0
17358,2015-04-01,CHTR,3,4,0,2,3,2,3,5,positive,0
17359,2015-04-02,F,0,3,1,0,1,0,0,2,positive,0
17360,2015-04-02,WMT,1,0,1,3,0,1,1,1,neutral,0
17361,2015-04-02,SPG,1,1,0,1,1,1,1,1,neutral,0
17362,2015-04-02,PG,0,1,0,0,1,0,0,1,positive,0
17363,2015-04-02,MAC,1,1,0,1,1,1,1,1,neutral,1
17364,2015-04-02,ED,3,1,2,2,0,0,1,2,negative,0
17365,2015-04-02,TWTR,0,1,0,0,1,0,1,1,positive,0
17366,2015-04-02,MS,0,0,0,0,0,0,0,0,neutral,0
17367,2015-04-02,ORCL,1,1,1,1,1,2,1,1,negative,0
17368,2015-04-02,AIG,2,3,3,3,3,3,2,4,negative,0
17369,2015-04-02,EIX,3,1,2,2,0,0,1,2,negative,0
17370,2015-04-02,MDLZ,3,0,2,3,0,0,0,0,negative,0
17371,2015-04-02,GM,0,3,1,0,1,0,0,2,positive,0
17372,2015-04-02,GS,1,1,1,1,0,1,1,0,negative,0
17373,2015-04-02,DUK,0,0,0,1,0,1,0,1,neutral,0
17374,2015-04-02,EBAY,0,4,0,1,0,1,0,1,positive,0
17375,2015-04-02,NDAQ,3,3,2,3,2,2,2,3,positive,0
17376,2015-04-02,ETFC,3,2,1,4,2,3,0,4,positive,0
17377,2015-04-02,MCD,0,1,0,1,1,1,0,2,neutral,0
17378,2015-04-06,WMT,2,3,1,3,3,0,0,7,positive,0
17379,2015-04-06,HRS,2,1,1,1,0,2,1,0,negative,1
17380,2015-04-06,ED,1,2,0,2,1,1,3,2,neutral,1
17381,2015-04-06,TWTR,2,4,1,1,1,1,0,3,positive,0
17382,2015-04-06,COST,1,1,1,1,1,0,0,1,neutral,0
17383,2015-04-06,ORCL,1,1,1,2,1,2,0,1,negative,0
17384,2015-04-06,MAR,0,0,0,0,0,0,0,2,positive,0
17385,2015-04-06,CFG,4,2,2,3,0,1,0,3,negative,0
17386,2015-04-06,UTX,1,1,0,1,1,1,1,2,positive,0
17387,2015-04-06,AIG,2,8,3,6,7,4,2,11,positive,0
17388,2015-04-06,EIX,1,2,0,2,1,1,3,2,neutral,1
17389,2015-04-06,MAT,0,2,0,0,0,0,0,1,positive,1
17390,2015-04-06,GM,0,0,0,0,0,0,0,0,neutral,0
17391,2015-04-06,NKE,0,0,0,0,0,0,0,2,neutral,0
17392,2015-04-06,OMC,1,0,1,2,1,1,0,0,negative,0
17393,2015-04-06,IBM,1,0,1,1,0,1,0,0,negative,0
17394,2015-04-06,GE,2,3,0,2,2,0,1,1,positive,0
17395,2015-04-06,DUK,3,9,4,10,8,6,5,11,positive,1
17396,2015-04-06,EBAY,0,0,1,0,0,0,0,0,negative,0
17397,2015-04-06,XEL,1,1,0,1,1,0,1,2,negative,0
17398,2015-04-06,NFLX,0,0,1,0,0,0,0,0,negative,0
17399,2015-04-06,AAPL,1,4,0,2,1,0,0,4,positive,0
17400,2015-04-06,ETFC,3,2,2,3,2,1,1,7,positive,0
17401,2015-04-06,MCD,2,2,1,2,2,0,0,2,negative,0
17402,2015-04-06,FB,1,4,0,1,1,0,0,4,positive,0
17403,2015-04-07,PG,0,1,0,0,1,1,0,1,neutral,0
17404,2015-04-07,VIAB,0,0,0,0,0,0,0,0,negative,1
17405,2015-04-07,TWTR,1,1,1,1,0,0,0,1,neutral,1
17406,2015-04-07,FDX,0,3,0,1,2,0,1,2,positive,1
17407,2015-04-07,LUV,2,3,0,1,3,2,2,2,positive,0
17408,2015-04-07,MAR,0,1,0,0,2,0,1,2,positive,0
17409,2015-04-07,AIG,1,4,1,2,4,2,2,4,positive,0
17410,2015-04-07,MDLZ,0,1,0,0,1,1,0,1,neutral,0
17411,2015-04-07,GS,1,1,1,1,1,1,0,3,positive,0
17412,2015-04-07,BAC,1,4,1,2,3,1,1,5,positive,0
17413,2015-04-07,IBM,0,3,0,0,4,0,1,5,positive,0
17414,2015-04-07,DUK,2,6,2,2,5,2,2,5,positive,0
17415,2015-04-07,K,0,1,0,0,1,1,0,1,neutral,0
17416,2015-04-07,HLT,0,1,0,0,2,0,1,2,positive,1
17417,2015-04-07,DAL,1,3,0,2,2,0,1,3,positive,0
17418,2015-04-07,NDAQ,1,1,2,3,1,1,1,0,positive,0
17419,2015-04-07,NFLX,1,3,0,0,4,1,1,3,positive,0
17420,2015-04-07,ETFC,3,6,0,3,4,0,2,5,positive,0
17421,2015-04-08,UPS,0,2,0,1,2,0,1,2,positive,0
17422,2015-04-08,HRS,2,0,1,2,1,1,0,1,negative,0
17423,2015-04-08,TWTR,2,2,2,2,1,2,0,2,negative,0
17424,2015-04-08,FDX,1,4,0,2,2,1,2,3,positive,0
17425,2015-04-08,SLG,1,0,0,1,0,1,0,0,neutral,0
17426,2015-04-08,AIG,1,2,0,0,0,0,1,0,positive,0
17427,2015-04-08,XOM,2,1,2,1,0,2,0,2,negative,1
17428,2015-04-08,GS,0,2,0,0,3,0,0,4,positive,0
17429,2015-04-08,DUK,2,8,3,4,8,3,6,10,positive,0
17430,2015-04-08,NDAQ,0,1,0,0,1,0,0,1,positive,0
17431,2015-04-08,T,0,0,0,0,0,0,0,0,neutral,1
17432,2015-04-08,AAPL,1,5,0,1,2,0,2,3,positive,0
17433,2015-04-08,HES,1,1,0,1,0,1,0,1,positive,0
17434,2015-04-08,MCD,1,2,1,1,2,1,1,1,positive,0
17435,2015-04-08,FB,3,0,1,3,0,2,0,0,negative,0
17436,2015-04-09,AAL,0,1,0,2,1,0,1,2,positive,0
17437,2015-04-09,TWTR,2,0,0,0,1,1,0,1,neutral,0
17438,2015-04-09,BK,0,2,0,0,0,0,0,2,positive,0
17439,2015-04-09,MSFT,0,0,0,1,0,1,0,0,negative,0
17440,2015-04-09,AIG,0,5,1,2,6,0,4,5,positive,0
17441,2015-04-09,XOM,1,1,1,1,1,1,1,1,neutral,0
17442,2015-04-09,GS,0,1,0,0,1,0,1,3,positive,0
17443,2015-04-09,BAC,0,1,0,0,1,0,1,4,positive,0
17444,2015-04-09,DISH,1,2,1,1,1,0,0,2,positive,0
17445,2015-04-09,K,1,1,1,1,0,1,1,0,negative,0
17446,2015-04-09,PRGO,0,3,0,0,2,0,2,4,positive,0
17447,2015-04-09,NDAQ,0,1,0,1,1,0,1,2,positive,0
17448,2015-04-09,NFLX,2,1,1,2,1,1,3,3,negative,0
